	mean_fit_time	mean_score_time	mean_test_score	param_C	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	std_fit_time	std_score_time	std_test_score
0	0.9491431713104248	0.01039118766784668	0.6372571854474309	0.03125	{'C': 0.03125}	5	0.6721808014911463	0.6156890130353817	0.628551467163484	0.6309412861136999	0.6389471232238528	0.07553018663123448	0.0011311204319573202	0.018990852221719808
1	2.0542871952056885	0.011272907257080078	0.6384217636372106	0.125	{'C': 0.125}	3	0.6714818266542405	0.6166201117318436	0.6292501164415464	0.6325722273998136	0.6422082459818309	0.07813456866223416	0.002587576774862016	0.018443883173256785
2	6.8603838920593265	0.010239887237548827	0.6389341780407136	0.5	{'C': 0.5}	1	0.6726467847157502	0.6175512104283054	0.6292501164415464	0.6321062441752097	0.6431399953412532	0.8147942578732978	0.002216310105938297	0.018717715260558456
3	20.30415544509888	0.008045291900634766	0.6387944286579401	2.0	{'C': 2.0}	2	0.6728797763280522	0.6175512104283054	0.628551467163484	0.6323392357875116	0.6426741206615421	1.0623259833503407	0.0004889976937601806	0.018839422185943328
4	19.19824562072754	0.00969696044921875	0.6374901010853868	8.0	{'C': 8.0}	4	0.6698508853681268	0.6166201117318436	0.627619934792734	0.6311742777260019	0.6422082459818309	0.13154197209892474	0.0025260306619423285	0.01812329071530106
5	21.59690809249878	0.008397340774536133	0.5823822611450132	32.0	{'C': 32.0}	6	0.5959925442684063	0.5742551210428305	0.5812761993479273	0.5645386766076421	0.5958537153505707	0.6237450440960248	0.0008285746579054569	0.012265775226074095
6	20.29467730522156	0.00850086212158203	0.5454418409652024	128.0	{'C': 128.0}	7	0.5719944082013048	0.5253724394785847	0.5579878900791803	0.5452003727865797	0.5266713254134637	0.6108021498331423	0.0007239890570873939	0.017986755019361218
7	20.590886974334715	0.007653427124023437	0.524852098569898	512.0	{'C': 512.0}	9	0.5773532152842498	0.49837057728119183	0.5207265952491849	0.5354147250698975	0.4924295364546937	0.5954469936618652	0.0005690303297047855	0.030452729107333067
8	21.923358821868895	0.008364152908325196	0.542833185820096	2048.0	{'C': 2048.0}	8	0.5726933830382106	0.5463221601489758	0.5416860735910572	0.527260018639329	0.5262054507337526	0.23828898366836215	0.001022210146412098	0.016874461566730767
9	22.060508012771606	0.008555412292480469	0.5149298923929753	8192.0	{'C': 8192.0}	10	0.51071761416589	0.5344506517690876	0.49580810433162553	0.5277260018639329	0.5059399021663172	0.47257687867048365	0.0011286122902157151	0.014207192598965473
10	21.36431541442871	0.011214876174926757	0.5142777286066986	32768.0	{'C': 32768.0}	11	0.516775396085741	0.49231843575418993	0.5114112715416861	0.5312208760484622	0.5196832052177964	1.0334337597901453	0.008862342317470252	0.0127526443134635
