	mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_f1_macro	param_C	param_gamma	params	rank_test_accuracy	rank_test_f1_macro	split0_test_accuracy	split0_test_f1_macro	split1_test_accuracy	split1_test_f1_macro	split2_test_accuracy	split2_test_f1_macro	split3_test_accuracy	split3_test_f1_macro	split4_test_accuracy	split4_test_f1_macro	std_fit_time	std_score_time	std_test_accuracy	std_test_f1_macro
6	397.3443703174591	137.57401566505433	0.6737317743513299	0.6644445874639363	0.03125	0.125	{'C': 0.03125, 'gamma': 0.125}	70	63	0.6931500465983225	0.6715764912803471	0.667830540037244	0.6621382057579654	0.6401956217978575	0.635165544005185	0.6696178937558248	0.6590549045237727	0.6978802702073142	0.6942966294904626	1.8947221858940406	0.7627786313749059	0.020671897420319777	0.019150210810109182
7	421.77600874900816	141.85894436836242	0.39595658452508503	0.3936760695603237	0.03125	0.5	{'C': 0.03125, 'gamma': 0.5}	89	73	0.3718546132339236	0.3790494678043648	0.3784916201117318	0.3690074377399741	0.35305076851420586	0.3310224076009736	0.4361602982292637	0.44366460119031154	0.44025157232704404	0.4456765036936428	1.1251969760266762	0.29292348614690134	0.03550990367467627	0.044610849046151
8	412.9583749771118	143.74342217445374	0.3095448828434341	0.16134205354221198	0.03125	2.0	{'C': 0.03125, 'gamma': 2.0}	107	108	0.34459459459459457	0.1708542713567839	0.48067970204841715	0.21642299428810985	0.2633907778295296	0.17055488954193587	0.22367194780987884	0.12185833968012187	0.23526671325413465	0.12697215412659502	1.5123363710935134	0.42254300344607787	0.09544834385237891	0.03449847400212868
9	406.1799557209015	142.88456816673278	0.3535659384171053	0.17068607043993161	0.03125	8.0	{'C': 0.03125, 'gamma': 8.0}	105	106	0.34459459459459457	0.1708542713567839	0.48067970204841715	0.21642299428810985	0.48346530041918956	0.2172684458398744	0.22367194780987884	0.12185833968012187	0.23526671325413465	0.12697215412659502	4.775665348017908	0.6890041050002818	0.11312356499010273	0.04137023213139944
10	435.44620461463927	142.0670172214508	0.38072390180276705	0.1820385306587719	0.125	3.0517578125e-05	{'C': 0.125, 'gamma': 3.0517578125e-05}	95	96	0.34459459459459457	0.1708542713567839	0.48067970204841715	0.21642299428810985	0.48346530041918956	0.2172684458398744	0.2924044734389562	0.1508322817138393	0.30235266713254133	0.15477255112382995	1.5858282333441114	0.626775338754246	0.08461517580603917	0.02921044797433692
11	433.96540274620054	142.31021008491516	0.38072390180276705	0.1820385306587719	0.125	0.0001220703125	{'C': 0.125, 'gamma': 0.0001220703125}	95	96	0.34459459459459457	0.1708542713567839	0.48067970204841715	0.21642299428810985	0.48346530041918956	0.2172684458398744	0.2924044734389562	0.1508322817138393	0.30235266713254133	0.15477255112382995	1.7445026249775897	0.21994883667647205	0.08461517580603917	0.02921044797433692
12	432.5668392658234	142.22030911445617	0.38072390180276705	0.1820385306587719	0.125	0.00048828125	{'C': 0.125, 'gamma': 0.00048828125}	95	96	0.34459459459459457	0.1708542713567839	0.48067970204841715	0.21642299428810985	0.48346530041918956	0.2172684458398744	0.2924044734389562	0.1508322817138393	0.30235266713254133	0.15477255112382995	1.5751779407846043	0.5849031904528271	0.08461517580603917	0.02921044797433692
13	433.1249289035797	142.0772285938263	0.3810965668234965	0.18329008763239235	0.125	0.001953125	{'C': 0.125, 'gamma': 0.001953125}	93	94	0.3450605778191985	0.17282921201905552	0.48067970204841715	0.21642299428810985	0.48346530041918956	0.2172684458398744	0.2928704566635601	0.1523758707440824	0.30328441649196364	0.15751320896506835	0.9058833073645332	0.21830728349369327	0.08430572031236445	0.02822162806411454
14	421.1298768043518	141.4558638572693	0.6955326780640052	0.6787903695498543	0.125	0.0078125	{'C': 0.125, 'gamma': 0.0078125}	69	61	0.690354147250699	0.6712843479970014	0.6859869646182495	0.6673891692084823	0.6884024219841639	0.6712416516826867	0.6898881640260951	0.6718614011104407	0.7230375029117168	0.7121816409765861	1.265702752214472	0.4801473473768985	0.013835656669291495	0.016770493477209568
15	347.33528513908385	128.93989510536193	0.7135603484417944	0.6995775511476701	0.125	0.03125	{'C': 0.125, 'gamma': 0.03125}	41	45	0.723205964585275	0.7005297305749263	0.7004189944134078	0.686848736249473	0.696320447135538	0.6824352387683236	0.7185461323392358	0.7062965393604378	0.7293268110878174	0.7217921858200637	1.7246037572318567	0.46349370204570134	0.012934227400300409	0.014110288697156165
16	313.33802032470703	119.60812788009643	0.718451576838869	0.7078907375001661	0.125	0.125	{'C': 0.125, 'gamma': 0.125}	25	22	0.7280987884436161	0.7080197937195188	0.7106610800744879	0.7003601000187339	0.6979506287843502	0.6874593038271647	0.7194780987884436	0.7116628529587583	0.7360819939436292	0.7319625674490039	3.5536575245398607	0.502946113216114	0.013311428139701377	0.01461428438220671
17	374.55426731109617	132.95529379844666	0.5430195183304607	0.5489691338183099	0.125	0.5	{'C': 0.125, 'gamma': 0.5}	72	72	0.5496272134203168	0.5491238419834518	0.5598230912476723	0.5687207495789836	0.4527247321844434	0.45268332791966914	0.5552190121155638	0.5653409809412843	0.5977172140694154	0.6089892442129792	4.8906597825834	0.836353067669888	0.048209552069582245	0.05202435302316564
18	409.8856837749481	144.234201669693	0.24088135277402525	0.16279113319326038	0.125	2.0	{'C': 0.125, 'gamma': 2.0}	110	107	0.18033550792171482	0.1266490991369163	0.25488826815642457	0.16989775242841654	0.25477410340009315	0.16026352629510635	0.2656104380242311	0.20477264565286313	0.2487770789657582	0.1523696252686521	1.9843920516555111	0.5098730770428826	0.030749363875031525	0.025429177682708005
19	404.0672644615173	143.3313997268677	0.25527553919970186	0.13491910835289442	0.125	8.0	{'C': 0.125, 'gamma': 8.0}	108	109	0.34459459459459457	0.1708542713567839	0.22858472998137802	0.1240368826575723	0.24429436422915696	0.13088776592426227	0.22367194780987884	0.12185833968012187	0.23526671325413465	0.12697215412659502	1.0899779244114534	1.0482165508523709	0.0451829682429495	0.01821724267926736
20	437.9050990581512	142.04959230422975	0.38072390180276705	0.1820385306587719	0.5	3.0517578125e-05	{'C': 0.5, 'gamma': 3.0517578125e-05}	95	96	0.34459459459459457	0.1708542713567839	0.48067970204841715	0.21642299428810985	0.48346530041918956	0.2172684458398744	0.2924044734389562	0.1508322817138393	0.30235266713254133	0.15477255112382995	2.6185608300226013	0.5242003531073733	0.08461517580603917	0.02921044797433692
