accuracy	f1_macro	f1_score_C	f1_score_E	f1_score_H	mcc	model	precision_C	precision_E	precision_H	q3_ave	recall_C	recall_E	recall_H
0.7720059998421094	0.7616198964582349	0.7952226528513803	0.6884021056206487	0.8012349309026756	0.6404698416123461	FM_SVCrbf_unbalanced	0.7455138662316476	0.7850503485670023	0.8153800119688809	0.7733045758214577	0.8520338983050847	0.6129422437254309	0.7875722543352601
0.7771374437514802	0.7728480865886919	0.78866845998655	0.7148171109733417	0.8150586888061838	0.6511795426832123	FM_SVCrbf_balanced	0.7823549032688459	0.7332273449920509	0.8074305161656268	0.7738945089800224	0.7950847457627118	0.6973087390384034	0.8228323699421966
0.7504539354227521	0.7307153839485735	0.7899238065619655	0.6273156556483835	0.7749066896353717	0.6071289027954119	FM_LinearSVC_unbalanced	0.7296753806377477	0.7853569804456572	0.7698231602966343	0.7547546810615694	0.8610169491525423	0.5222255820985787	0.7800578034682081
0.7541643640956817	0.7440197026345555	0.7833862610730402	0.6704125862899343	0.778260260540692	0.6149915058513822	FM_LinearSVC_balanced	0.7726673260797889	0.7145790554414785	0.7550964936123947	0.7550479773599473	0.7944067796610169	0.6313879649228908	0.8028901734104046
0.5881424173048078	0.5571812830090787	0.6741074962400062	0.45266781411359724	0.5447685386736323	0.34541032863198384	FM_DT_unbalanced	0.6324075449279667	0.5253695565321614	0.5470708248324104	0.5762569218408674	0.7216949152542372	0.39764136679770185	0.542485549132948
0.5498539512118102	0.5294969782992237	0.6181455633100699	0.4383912834481653	0.5319540881394361	0.2929122492015438	FM_DT_balanced	0.60625814863103	0.4662576687116564	0.5218237420072283	0.5366898852499644	0.6305084745762712	0.4136679770184457	0.542485549132948
0.7134285939843689	0.6779573328936991	0.7665361631980218	0.5424211597151577	0.724914675767918	0.5590223416273535	FM_RF_unbalanced	0.6444162143434576	0.8289800995024875	0.885	0.6908080376535197	0.9457627118644067	0.403084366495313	0.6138728323699422
0.746664561458909	0.7330853438513971	0.7839544194641208	0.6565575092756896	0.758744102814381	0.5996451296898785	FM_RF_balanced	0.7182562076749436	0.7036652835408023	0.8678823967249721	0.7281148974729782	0.8628813559322034	0.6153613547021469	0.6739884393063584
