	mean_fit_time	mean_score_time	mean_test_score	param_min_samples_split	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	std_fit_time	std_score_time	std_test_score
0	2.914725923538208	0.0061340808868408205	0.47384357385754877	2	{'min_samples_split': 2}	5	0.48299161230195714	0.47369646182495345	0.4711224965067536	0.4748369058713886	0.46657349173072443	0.1455089525352013	0.0007881420159972432	0.005383712977004502
1	2.9877656936645507	0.007230615615844727	0.4717473331159454	4	{'min_samples_split': 4}	6	0.483923578751165	0.4748603351955307	0.4632044713553796	0.47157502329916123	0.46517586769159097	0.0532675196160706	0.0016877549777781643	0.0074041848248106185
2	2.9549660682678223	0.0065768718719482425	0.47030325616061863	8	{'min_samples_split': 8}	7	0.48112767940354145	0.4743947858472998	0.4662319515603167	0.46342031686859275	0.46634055439086886	0.04111143981662598	0.001600910627628478	0.006534821653452921
3	3.034510278701782	0.006403684616088867	0.4777099734476173	16	{'min_samples_split': 16}	4	0.4902143522833178	0.48463687150837986	0.4720540288775035	0.4706430568499534	0.47099930118798045	0.05786948712394365	0.0024863990857897774	0.008139626638927375
4	2.8611151218414306	0.007129287719726563	0.489635254110961	32	{'min_samples_split': 32}	3	0.5097856477166822	0.4958100558659218	0.48253376804843967	0.4792637465051258	0.4807826694619147	0.07498781949880981	0.0017118648007284152	0.011665242618959577
5	2.8163556098937987	0.007675552368164062	0.5134858154376485	64	{'min_samples_split': 64}	2	0.532851817334576	0.5167597765363129	0.5123428039124359	0.5060577819198508	0.49941765665036103	0.09095441304203056	0.004688009000784615	0.011313744281735953
6	2.177828550338745	0.0038454532623291016	0.5263893417804071	128	{'min_samples_split': 128}	1	0.5498602050326188	0.5323556797020484	0.5263157894736842	0.5139794967381174	0.5094339622641509	0.4685361925581343	0.001157009495411665	0.014336931971890246
