	mean_fit_time	mean_score_time	mean_test_score	param_min_samples_split	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	std_fit_time	std_score_time	std_test_score
0	3.1311581134796143	0.005499649047851563	0.4656915265290912	2	{'min_samples_split': 2}	3	0.4722739981360671	0.4764897579143389	0.4673963670237541	0.45899347623485554	0.45329606335895645	0.10357706142499648	0.0012610322235153942	0.008501488630793565
1	3.2073848724365233	0.008274078369140625	0.4624307075977081	4	{'min_samples_split': 4}	5	0.4718080149114632	0.4713687150837989	0.4657661853749418	0.45316868592730664	0.4500349406009783	0.07648604296013606	0.003682523514790967	0.009147309314323856
2	3.2095635414123533	0.00804276466369629	0.46080029813201656	8	{'min_samples_split': 8}	6	0.4683131407269338	0.46671322160148976	0.46017699115044247	0.4541006523765144	0.4546936873980899	0.06387857010167454	0.0030223377365996744	0.005898383487673803
3	3.1097781658172607	0.006485462188720703	0.4582382261145013	16	{'min_samples_split': 16}	7	0.4648182665424045	0.46741154562383613	0.46040987424312996	0.4503727865796831	0.4481714418821337	0.08484390246406075	0.0025576369047326615	0.007686038614621645
4	3.0001025199890137	0.0071184635162353516	0.46308287138398474	32	{'min_samples_split': 32}	4	0.46505125815470644	0.47392923649906893	0.46017699115044247	0.4534016775396086	0.46284649429303515	0.08994706468098479	0.0015771839707754616	0.006690056845169017
5	3.0674925804138184	0.005787420272827149	0.46932501048120373	64	{'min_samples_split': 64}	2	0.4718080149114632	0.4825418994413408	0.4615742897065673	0.46924510717614165	0.4614488702539017	0.05466997823388099	0.0012775800317887831	0.007785518564998892
6	2.032480525970459	0.003997135162353516	0.4784553034890763	128	{'min_samples_split': 128}	1	0.4827586206896552	0.4969739292364991	0.46343735444806705	0.4732059645852749	0.4758909853249476	0.6510620315221827	0.0018576346061498254	0.01114766054689806
