	mean_fit_time	mean_score_time	mean_test_score	param_C	param_gamma	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	std_fit_time	std_score_time	std_test_score
0	216.44750280380248	39.46093721389771	0.48083104299622675	0.03125	3.0517578125e-05	{'C': 0.03125, 'gamma': 3.0517578125e-05}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	4.049201288981968	0.11923529847747676	0.010224517552056825
1	222.4177878379822	38.87729277610779	0.48083104299622675	0.03125	0.0001220703125	{'C': 0.03125, 'gamma': 0.0001220703125}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	2.545774552060315	0.42514296714582606	0.010224517552056825
2	225.22063779830933	38.29681420326233	0.48083104299622675	0.03125	0.00048828125	{'C': 0.03125, 'gamma': 0.00048828125}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	6.575648820581943	0.7192552087869895	0.010224517552056825
3	231.92875933647156	39.172267818450926	0.48083104299622675	0.03125	0.001953125	{'C': 0.03125, 'gamma': 0.001953125}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	2.547182351657582	0.7873849259355494	0.010224517552056825
4	226.69634099006652	38.46298542022705	0.48083104299622675	0.03125	0.0078125	{'C': 0.03125, 'gamma': 0.0078125}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	3.225197886517176	0.4955781327854617	0.010224517552056825
5	234.42165951728822	39.416803407669065	0.48083104299622675	0.03125	0.03125	{'C': 0.03125, 'gamma': 0.03125}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	2.2036616781456746	0.8042266981082069	0.010224517552056825
6	258.735476064682	42.692477798461915	0.48083104299622675	0.03125	0.125	{'C': 0.03125, 'gamma': 0.125}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	2.5674051505453566	0.7577339556766651	0.010224517552056825
7	261.02722601890565	44.864471435546875	0.48083104299622675	0.03125	0.5	{'C': 0.03125, 'gamma': 0.5}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	2.576404979280627	0.7373382586701801	0.010224517552056825
8	256.4004373550415	45.805275678634644	0.48083104299622675	0.03125	2.0	{'C': 0.03125, 'gamma': 2.0}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	1.3502185317010833	0.670285841497322	0.010224517552056825
9	258.6281424045563	44.21587901115417	0.48083104299622675	0.03125	8.0	{'C': 0.03125, 'gamma': 8.0}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	1.3402016397273464	0.9327673918255921	0.010224517552056825
