	mean_fit_time	mean_score_time	mean_test_score	param_C	param_gamma	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	std_fit_time	std_score_time	std_test_score
0	362.9736397266388	57.852912521362306	0.38072390180276705	0.03125	3.0517578125e-05	{'gamma': 3.0517578125e-05, 'C': 0.03125}	91	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	1.0184479508932778	0.136572378487814	0.08461517580603917
1	361.98504490852355	57.84263801574707	0.38072390180276705	0.03125	0.0001220703125	{'gamma': 0.0001220703125, 'C': 0.03125}	91	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	1.081302634783832	0.21591279744979663	0.08461517580603917
2	361.5237548351288	57.924500179290774	0.38072390180276705	0.03125	0.00048828125	{'gamma': 0.00048828125, 'C': 0.03125}	91	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	1.5569566710592915	0.20562655535434915	0.08461517580603917
3	362.08208379745486	57.8134530544281	0.38072390180276705	0.03125	0.001953125	{'gamma': 0.001953125, 'C': 0.03125}	91	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	1.0996414207901102	0.09988863770702323	0.08461517580603917
4	363.4956059932709	57.45810523033142	0.4383472306330647	0.03125	0.0078125	{'gamma': 0.0078125, 'C': 0.03125}	90	0.3849021435228332	0.5644785847299814	0.5298090358639963	0.33131407269338303	0.381085488003727	0.6485731435997287	1.2518289495567454	0.09151130255718562
5	361.8435962200165	55.360699367523196	0.588065402711138	0.03125	0.03125	{'gamma': 0.03125, 'C': 0.03125}	60	0.5966915191053123	0.5619180633147114	0.5968793665579879	0.5785181733457595	0.6063358956440718	3.36285954296585	0.4781932343694189	0.015881306602057388
6	360.0917098045349	69.11267647743225	0.3805375692924023	0.03125	0.125	{'gamma': 0.125, 'C': 0.03125}	110	0.34459459459459457	0.48044692737430167	0.48276665114112716	0.2924044734389562	0.30235266713254133	5.555411584218906	1.2793778447183923	0.08439059861373012
7	331.1738808631897	54.804304122924805	0.38072390180276705	0.03125	0.5	{'gamma': 0.5, 'C': 0.03125}	91	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	3.42964247713593	0.9048631272879402	0.08461517580603917
8	330.57122631072997	58.24655032157898	0.38072390180276705	0.03125	2.0	{'gamma': 2.0, 'C': 0.03125}	91	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	1.0579886344102396	0.07199529209171543	0.08461517580603917
9	330.3516996383667	58.032534503936766	0.38072390180276705	0.03125	8.0	{'gamma': 8.0, 'C': 0.03125}	91	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	2.8087034058656917	0.5734697971341928	0.08461517580603917
