	mean_fit_time	mean_score_time	mean_test_score	param_C	param_gamma	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	std_fit_time	std_score_time	std_test_score
0	259.2785106658936	51.19100646972656	0.48083104299622675	0.03125	3.0517578125e-05	{'gamma': 3.0517578125e-05, 'C': 0.03125}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	2.420657470933457	0.3246797378388542	0.010224517552056825
1	272.63898425102235	51.228117609024046	0.48083104299622675	0.03125	0.0001220703125	{'gamma': 0.0001220703125, 'C': 0.03125}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	2.5450628284816106	0.8257694910515371	0.010224517552056825
2	283.89174699783325	51.3324170589447	0.48083104299622675	0.03125	0.00048828125	{'gamma': 0.00048828125, 'C': 0.03125}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	2.658554390493584	0.2710734848790701	0.010224517552056825
3	286.70341796875	50.99418559074402	0.48083104299622675	0.03125	0.001953125	{'gamma': 0.001953125, 'C': 0.03125}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	2.3786262476935205	0.4646999723183452	0.010224517552056825
4	285.30485186576846	51.576535892486575	0.48083104299622675	0.03125	0.0078125	{'gamma': 0.0078125, 'C': 0.03125}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	2.171079127971161	0.9447446407208896	0.010224517552056825
5	282.4122525215149	50.819424629211426	0.48083104299622675	0.03125	0.03125	{'gamma': 0.03125, 'C': 0.03125}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	2.729250305186219	0.6467828932065534	0.010224517552056825
6	310.24779753685	64.49269194602967	0.48083104299622675	0.03125	0.125	{'gamma': 0.125, 'C': 0.03125}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	6.62799293688711	4.768425868796745	0.010224517552056825
7	308.6798416614532	55.918264055252074	0.48083104299622675	0.03125	0.5	{'gamma': 0.5, 'C': 0.03125}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	4.836456094863395	2.80569755310484	0.010224517552056825
8	315.46217012405396	57.79169940948486	0.48083104299622675	0.03125	2.0	{'gamma': 2.0, 'C': 0.03125}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	0.670398886517512	0.2588007456163453	0.010224517552056825
9	312.7814227104187	58.808804512023926	0.48083104299622675	0.03125	8.0	{'gamma': 8.0, 'C': 0.03125}	60	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	2.098900937047761	0.4339313180128134	0.010224517552056825
