	mean_fit_time	mean_score_time	mean_test_score	param_C	param_gamma	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	std_fit_time	std_score_time	std_test_score
0	324.88639698028567	51.14988026618958	0.38072390180276705	0.03125	3.0517578125e-05	{'gamma': 3.0517578125e-05, 'C': 0.03125}	92	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	1.279708932146677	0.19316199268375558	0.08461517580603917
1	324.9748338222504	51.10398969650269	0.38072390180276705	0.03125	0.0001220703125	{'gamma': 0.0001220703125, 'C': 0.03125}	92	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	0.7107371947624972	0.04846123290001751	0.08461517580603917
2	325.2370936870575	51.22415671348572	0.38072390180276705	0.03125	0.00048828125	{'gamma': 0.00048828125, 'C': 0.03125}	92	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	0.7936120941157817	0.18716283543142637	0.08461517580603917
3	324.5708471298218	51.09472942352295	0.38072390180276705	0.03125	0.001953125	{'gamma': 0.001953125, 'C': 0.03125}	92	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	0.7498832943955215	0.07400377516319963	0.08461517580603917
4	326.30381417274475	51.267000102996825	0.4380677318675176	0.03125	0.0078125	{'gamma': 0.0078125, 'C': 0.03125}	90	0.39095992544268404	0.5630819366852886	0.5295761527713088	0.33690587138863	0.3696715583508036	1.942556368703524	0.09612405991516595	0.09070764530822911
5	324.7521429538727	51.05024237632752	0.588065402711138	0.03125	0.03125	{'gamma': 0.03125, 'C': 0.03125}	61	0.5994874184529357	0.5598230912476723	0.5968793665579879	0.5803821062441752	0.6037735849056604	1.5220710210991943	0.2210066304763933	0.016198553619156248
6	320.1522913455963	51.33780927658081	0.42232263474169657	0.03125	0.125	{'gamma': 0.125, 'C': 0.03125}	91	0.3459925442684063	0.5998603351955307	0.5614811364694923	0.29636533084808947	0.30771022594921965	2.3798907412942722	0.3020951502665067	0.130939489799859
7	296.8848048210144	50.84493713378906	0.38072390180276705	0.03125	0.5	{'gamma': 0.5, 'C': 0.03125}	92	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	0.7591444519065293	0.12210644061726518	0.08461517580603917
8	297.9112870693207	51.25570454597473	0.38072390180276705	0.03125	2.0	{'gamma': 2.0, 'C': 0.03125}	92	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	0.4537515458093638	0.15109464513736565	0.08461517580603917
9	294.53955669403075	50.87692556381226	0.38072390180276705	0.03125	8.0	{'gamma': 8.0, 'C': 0.03125}	92	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	2.87198546401985	0.7151537102462775	0.08461517580603917
10	326.2337358951569	50.753363847732544	0.38072390180276705	0.125	3.0517578125e-05	{'gamma': 3.0517578125e-05, 'C': 0.125}	92	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	1.0071820172012789	0.10532725642455665	0.08461517580603917
11	324.842738199234	50.45770578384399	0.38072390180276705	0.125	0.0001220703125	{'gamma': 0.0001220703125, 'C': 0.125}	92	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	0.26745863092834976	0.44303766705202474	0.08461517580603917
12	324.013738489151	50.72298626899719	0.38072390180276705	0.125	0.00048828125	{'gamma': 0.00048828125, 'C': 0.125}	92	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	0.8744076849233946	0.47473245855509066	0.08461517580603917
13	324.7105341911316	50.813046026229856	0.49708855452555084	0.125	0.001953125	{'gamma': 0.001953125, 'C': 0.125}	65	0.4422180801491146	0.5940409683426443	0.5868653935724266	0.3944547996272134	0.4677381784300023	0.6094802097831118	0.515645957488628	0.07983467213808827
14	305.06554145812987	49.69449234008789	0.5923510504495272	0.125	0.0078125	{'gamma': 0.0078125, 'C': 0.125}	57	0.6078751164958062	0.5651769087523277	0.6022356776897997	0.5838769804287046	0.6026088982063825	0.8981793963042866	0.3874681593675182	0.015839941884044424
15	276.6116192340851	47.367856073379514	0.6012018446918526	0.125	0.03125	{'gamma': 0.03125, 'C': 0.125}	48	0.6211556383970177	0.5803072625698324	0.6096879366557988	0.5850419384902144	0.6098299557419055	1.2099042675165523	0.19981404091254915	0.0157631887697118
16	309.78968319892886	50.603967142105105	0.5953323706153631	0.125	0.125	{'gamma': 0.125, 'C': 0.125}	49	0.6113699906803355	0.5661080074487895	0.6031672100605496	0.5857409133271202	0.6102958304216166	0.7992401269775133	0.1082165217268856	0.017256567476667466
17	296.7679720401764	51.21841812133789	0.38072390180276705	0.125	0.5	{'gamma': 0.5, 'C': 0.125}	92	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	1.5304443661543081	0.19808554358546587	0.08461517580603917
18	297.9974569797516	51.217094564437865	0.38072390180276705	0.125	2.0	{'gamma': 2.0, 'C': 0.125}	92	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	0.9103559873561513	0.14657827700403292	0.08461517580603917
19	293.38757700920104	50.577434873580934	0.38072390180276705	0.125	8.0	{'gamma': 8.0, 'C': 0.125}	92	0.34459459459459457	0.48067970204841715	0.48346530041918956	0.2924044734389562	0.30235266713254133	1.3137679489318614	0.49121145753559087	0.08461517580603917
