	mean_fit_time	mean_score_time	mean_test_score	param_C	param_gamma	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	std_fit_time	std_score_time	std_test_score
89	160.13930015563966	24.41109447479248	0.48083104299622675	2048.0	8.0	{'C': 2048.0, 'gamma': 8.0}	70	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	2.9237897252879095	0.6435628773416237	0.010224517552056825
90	135.66401319503785	17.761856746673583	0.6263101504635021	8192.0	3.0517578125e-05	{'C': 8192.0, 'gamma': 3.0517578125e-05}	24	0.6449207828518173	0.6070763500931099	0.6264555193292967	0.6204566635601119	0.6326578150477522	1.7763245190686452	0.34273126219648264	0.01257750504124884
91	178.36384997367858	16.99024362564087	0.6287324730982439	8192.0	0.0001220703125	{'C': 8192.0, 'gamma': 0.0001220703125}	11	0.6481826654240447	0.6110335195530726	0.6271541686073591	0.6223205964585274	0.634987188446308	2.574093990046244	0.8868765718473962	0.012444575095887105
92	249.15148305892944	15.10031304359436	0.6337168677505007	8192.0	0.00048828125	{'C': 8192.0, 'gamma': 0.00048828125}	2	0.657502329916123	0.6191806331471136	0.6327433628318584	0.624650512581547	0.6345213137665968	13.209983624791093	1.069954436486424	0.013120676179111238
93	804.846464586258	14.093213605880738	0.5597428611356966	8192.0	0.001953125	{'C': 8192.0, 'gamma': 0.001953125}	46	0.5813140726933831	0.5544692737430168	0.5640428504890544	0.5400745573159367	0.5588166783135337	12.405463323352544	0.505305465599908	0.013409394186157098
94	405.4287139892578	14.988803577423095	0.5359854660641915	8192.0	0.0078125	{'C': 8192.0, 'gamma': 0.0078125}	61	0.5605778191985089	0.5344506517690876	0.5407545412203074	0.5170083876980429	0.5271372000931749	8.926831125920641	0.9343045794517871	0.01461497553569401
95	203.2017620563507	17.777406167984008	0.5529417245073834	8192.0	0.03125	{'C': 8192.0, 'gamma': 0.03125}	48	0.5771202236719478	0.550512104283054	0.5575221238938053	0.537977632805219	0.5415793151642209	16.250472010450707	1.570534843942361	0.01388698782992566
96	161.9435510635376	21.81995916366577	0.5995714352261611	8192.0	0.125	{'C': 8192.0, 'gamma': 0.125}	36	0.6164958061509785	0.590316573556797	0.6092221704704238	0.5908667287977633	0.5909620312136036	5.589625255708523	0.6151588503524802	0.011091051425807383
97	154.38705797195433	23.43273596763611	0.5386872874644804	8192.0	0.5	{'C': 8192.0, 'gamma': 0.5}	52	0.5582479030754893	0.5391061452513967	0.5279459711224965	0.5552190121155638	0.5129280223619846	1.349011459070485	0.7411803973495236	0.016939581981166706
98	158.7013050556183	23.42412633895874	0.48083104299622675	8192.0	2.0	{'C': 8192.0, 'gamma': 2.0}	70	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	1.16607750503076	0.6630648020549992	0.010224517552056825
99	157.6591754436493	24.24469861984253	0.48083104299622675	8192.0	8.0	{'C': 8192.0, 'gamma': 8.0}	70	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	0.7353474485476269	1.1565208186474794	0.010224517552056825
100	172.72657551765442	17.89644064903259	0.6270088973773699	32768.0	3.0517578125e-05	{'C': 32768.0, 'gamma': 3.0517578125e-05}	20	0.6493476234855545	0.6070763500931099	0.6250582207731719	0.619524697110904	0.6340554390868857	1.5062844590316347	0.6053518121932885	0.014183460714689516
101	240.62118945121765	16.205446004867554	0.6308287138398472	32768.0	0.0001220703125	{'C': 32768.0, 'gamma': 0.0001220703125}	5	0.65237651444548	0.6138268156424581	0.6306474149976712	0.6225535880708295	0.6347542511064523	9.074096347808663	1.5912457569089464	0.012940576192610012
102	709.663571023941	14.281464624404908	0.6141053710346113	32768.0	0.00048828125	{'C': 32768.0, 'gamma': 0.00048828125}	29	0.635834109972041	0.6063780260707635	0.6159757801583605	0.6020503261882573	0.6102958304216166	9.932881064683148	0.8021895693657812	0.011789987668728847
103	1315.227103662491	14.29774751663208	0.5313271533050729	32768.0	0.001953125	{'C': 32768.0, 'gamma': 0.001953125}	63	0.5528890959925443	0.5332867783985102	0.5384257102934327	0.5095526561043803	0.5224784532960633	28.907087388554327	1.2762334879420205	0.014637425327462301
104	400.3076758861542	14.687125778198242	0.5359854660641915	32768.0	0.0078125	{'C': 32768.0, 'gamma': 0.0078125}	61	0.5605778191985089	0.5344506517690876	0.5407545412203074	0.5170083876980429	0.5271372000931749	7.026529435052875	0.8148694512134727	0.01461497553569401
105	197.36265869140624	17.628765058517455	0.5529417245073834	32768.0	0.03125	{'C': 32768.0, 'gamma': 0.03125}	48	0.5771202236719478	0.550512104283054	0.5575221238938053	0.537977632805219	0.5415793151642209	9.537769796606458	1.5051106330958466	0.01388698782992566
106	165.6988917350769	23.18169503211975	0.5995714352261611	32768.0	0.125	{'C': 32768.0, 'gamma': 0.125}	36	0.6164958061509785	0.590316573556797	0.6092221704704238	0.5908667287977633	0.5909620312136036	9.05101285133644	0.21777436735174133	0.011091051425807383
107	161.50452933311462	25.181251430511473	0.5386872874644804	32768.0	0.5	{'C': 32768.0, 'gamma': 0.5}	52	0.5582479030754893	0.5391061452513967	0.5279459711224965	0.5552190121155638	0.5129280223619846	0.5664115292704149	0.25500414984268505	0.016939581981166706
108	165.77870392799377	24.66274423599243	0.48083104299622675	32768.0	2.0	{'C': 32768.0, 'gamma': 2.0}	70	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	1.6734043347639307	0.41368197804763646	0.010224517552056825
109	152.98990306854247	20.033281326293945	0.48083104299622675	32768.0	8.0	{'C': 32768.0, 'gamma': 8.0}	70	0.49370922646784715	0.48067970204841715	0.48346530041918956	0.483923578751165	0.462380619613324	12.224368999843637	4.458752089079093	0.010224517552056825
