	mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_f1_macro	param_C	param_gamma	params	rank_test_accuracy	rank_test_f1_macro	split0_test_accuracy	split0_test_f1_macro	split1_test_accuracy	split1_test_f1_macro	split2_test_accuracy	split2_test_f1_macro	split3_test_accuracy	split3_test_f1_macro	split4_test_accuracy	split4_test_f1_macro	std_fit_time	std_score_time	std_test_accuracy	std_test_f1_macro
0	265.4906910896301	103.44674859046935	0.48083104299622675	0.21644743049725912	0.03125	3.0517578125e-05	{'gamma': 3.0517578125e-05, 'C': 0.03125}	84	84	0.49370922646784715	0.22035043934903553	0.48067970204841715	0.21642299428810985	0.48346530041918956	0.2172684458398744	0.483923578751165	0.2174072329512744	0.462380619613324	0.21078899861951791	2.4210968803438986	0.9332499326354468	0.010224517552056825	0.003125349814270341
1	281.47012958526614	106.09184885025024	0.48083104299622675	0.21644743049725912	0.03125	0.0001220703125	{'gamma': 0.0001220703125, 'C': 0.03125}	84	84	0.49370922646784715	0.22035043934903553	0.48067970204841715	0.21642299428810985	0.48346530041918956	0.2172684458398744	0.483923578751165	0.2174072329512744	0.462380619613324	0.21078899861951791	2.468812780671138	4.938849655552298	0.010224517552056825	0.003125349814270341
2	291.93123984336853	101.9787856578827	0.48083104299622675	0.21644743049725912	0.03125	0.00048828125	{'gamma': 0.00048828125, 'C': 0.03125}	84	84	0.49370922646784715	0.22035043934903553	0.48067970204841715	0.21642299428810985	0.48346530041918956	0.2172684458398744	0.483923578751165	0.2174072329512744	0.462380619613324	0.21078899861951791	2.511356053000745	0.4564036145135317	0.010224517552056825	0.003125349814270341
3	296.2477147102356	102.03606128692627	0.48083104299622675	0.21644743049725912	0.03125	0.001953125	{'gamma': 0.001953125, 'C': 0.03125}	84	84	0.49370922646784715	0.22035043934903553	0.48067970204841715	0.21642299428810985	0.48346530041918956	0.2172684458398744	0.483923578751165	0.2174072329512744	0.462380619613324	0.21078899861951791	2.5165288926453933	0.5620522633428381	0.010224517552056825	0.003125349814270341
4	294.12386708259584	102.76553587913513	0.48083104299622675	0.21644743049725912	0.03125	0.0078125	{'gamma': 0.0078125, 'C': 0.03125}	84	84	0.49370922646784715	0.22035043934903553	0.48067970204841715	0.21642299428810985	0.48346530041918956	0.2172684458398744	0.483923578751165	0.2174072329512744	0.462380619613324	0.21078899861951791	1.89084511700109	0.805154281374011	0.010224517552056825	0.003125349814270341
5	280.6095182418823	102.57375354766846	0.4812502911445474	0.21746442450406106	0.03125	0.03125	{'gamma': 0.03125, 'C': 0.03125}	83	83	0.49370922646784715	0.22035043934903553	0.4823091247672253	0.22037691956585514	0.48346530041918956	0.2172684458398744	0.4843895619757689	0.21853625143935074	0.462380619613324	0.21078899861951791	2.6352269670098756	0.5906125588569837	0.010267291277859102	0.0035371779889834735
6	272.0263200759888	102.54638681411743	0.6108911352308194	0.44289349132100797	0.03125	0.125	{'gamma': 0.125, 'C': 0.03125}	66	66	0.6486486486486487	0.4642754321121167	0.6119646182495344	0.44981185124943274	0.5868653935724266	0.4192685028190127	0.6230195712954334	0.4574576557902655	0.5839739110179362	0.4236630563332518	1.606688260090338	1.1384854372075737	0.02397980564438841	0.018138191631207033
7	274.22544260025023	105.36235203742982	0.5356593841710533	0.33175495390519744	0.03125	0.5	{'gamma': 0.5, 'C': 0.03125}	75	75	0.5577819198508853	0.34047892923159634	0.5272346368715084	0.32340667909402143	0.5186306474149976	0.30369113596290725	0.5535880708294502	0.36247449844483226	0.5210808292569299	0.3287450856471003	2.7781359007213458	0.4811768637192131	0.016638102052829114	0.019421369292135726
8	322.6344333648682	114.52655577659607	0.4807378767410444	0.2164191980208803	0.03125	2.0	{'gamma': 2.0, 'C': 0.03125}	99	99	0.49370922646784715	0.22035043934903553	0.48067970204841715	0.21642299428810985	0.48299953423381464	0.21712730318257956	0.483923578751165	0.2174072329512744	0.462380619613324	0.21078899861951791	1.9164431325623572	0.6916361588311963	0.010202187271067304	0.003118435601874958
9	313.0441733360291	117.39273934364319	0.4807378767410444	0.2164191980208803	0.03125	8.0	{'gamma': 8.0, 'C': 0.03125}	99	99	0.49370922646784715	0.22035043934903553	0.48067970204841715	0.21642299428810985	0.48299953423381464	0.21712730318257956	0.483923578751165	0.2174072329512744	0.462380619613324	0.21078899861951791	2.483777382750346	0.25361120000992704	0.010202187271067304	0.003118435601874958
10	281.7713949203491	100.93219962120057	0.48083104299622675	0.21644743049725912	0.125	3.0517578125e-05	{'gamma': 3.0517578125e-05, 'C': 0.125}	84	84	0.49370922646784715	0.22035043934903553	0.48067970204841715	0.21642299428810985	0.48346530041918956	0.2172684458398744	0.483923578751165	0.2174072329512744	0.462380619613324	0.21078899861951791	2.317822794082626	0.4760972220242957	0.010224517552056825	0.003125349814270341
11	292.6371211528778	101.84959750175476	0.48083104299622675	0.21644743049725912	0.125	0.0001220703125	{'gamma': 0.0001220703125, 'C': 0.125}	84	84	0.49370922646784715	0.22035043934903553	0.48067970204841715	0.21642299428810985	0.48346530041918956	0.2172684458398744	0.483923578751165	0.2174072329512744	0.462380619613324	0.21078899861951791	2.6179817738869873	0.45149504618425373	0.010224517552056825	0.003125349814270341
12	295.48446025848386	102.43045616149902	0.48083104299622675	0.21644743049725912	0.125	0.00048828125	{'gamma': 0.00048828125, 'C': 0.125}	84	84	0.49370922646784715	0.22035043934903553	0.48067970204841715	0.21642299428810985	0.48346530041918956	0.2172684458398744	0.483923578751165	0.2174072329512744	0.462380619613324	0.21078899861951791	2.1480084114129245	0.9826821720180955	0.010224517552056825	0.003125349814270341
13	293.91440958976744	102.66803846359252	0.48083104299622675	0.21644743049725912	0.125	0.001953125	{'gamma': 0.001953125, 'C': 0.125}	84	84	0.49370922646784715	0.22035043934903553	0.48067970204841715	0.21642299428810985	0.48346530041918956	0.2172684458398744	0.483923578751165	0.2174072329512744	0.462380619613324	0.21078899861951791	2.3341715597620945	0.3395734205219463	0.010224517552056825	0.003125349814270341
