	dataset_0	dataset_1	dataset_2	dataset_3	dataset_4	dataset_average	sliding_windows
0	0.5957595526561044	0.5509776536312849	0.5628784350256172	0.5717614165890028	0.5583508036338225	0.5679455723071664	3
1	0.6255824790307549	0.5819366852886406	0.6013041453190499	0.6090400745573159	0.5942231539715817	0.6024173076334686	5
2	0.6418918918918919	0.6014897579143389	0.6106194690265486	0.6174277726001864	0.6058700209643606	0.6154597824794653	7
