	mean_fit_time	mean_score_time	mean_test_score	param_C	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	std_fit_time	std_score_time	std_test_score
0	1.348691987991333	0.007838010787963867	0.7350351702613314	0.03125	{'C': 0.03125}	4	0.7548928238583411	0.7276536312849162	0.7168141592920354	0.7350885368126747	0.7407407407407407	0.036434071694098215	0.0009569695999717842	0.01275400270203885
1	2.9165985107421877	0.008034086227416993	0.7348022546233755	0.125	{'C': 0.125}	5	0.7520969245107176	0.726024208566108	0.7149510945505356	0.73928238583411	0.741672490100163	0.08482454504441989	0.0016643252647579882	0.012942126752980222
2	8.78973879814148	0.008476829528808594	0.7352215027716961	0.5	{'C': 0.5}	2	0.7513979496738118	0.7257914338919925	0.7147182114578482	0.7413793103448276	0.742837176799441	0.20737799813727398	0.0016090955329890954	0.013167499210858727
3	35.907651805877684	0.0075531482696533205	0.7351283365165138	2.0	{'C': 2.0}	3	0.7511649580615097	0.726024208566108	0.7137866790870983	0.7418452935694315	0.742837176799441	2.6068162165313704	0.001676969404842049	0.01341699061215413
4	56.744343996047974	0.006510019302368164	0.7353612521544697	8.0	{'C': 8.0}	1	0.7513979496738118	0.7264897579143389	0.7142524452724732	0.7425442684063374	0.7421383647798742	0.33327588155419174	0.000604110695991719	0.013258889475301211
5	61.65067896842957	0.006572866439819336	0.7348022546233755	32.0	{'C': 32.0}	5	0.7537278657968313	0.723463687150838	0.7130880298090359	0.7411463187325257	0.7426042394595854	0.45770642052424637	0.0010267007797434469	0.014555931466873215
6	73.0670452594757	0.0065287590026855465	0.705221968602972	128.0	{'C': 128.0}	7	0.7075955265610439	0.6955307262569832	0.692361434559851	0.7085274930102516	0.7221057535522944	5.133590379003536	0.0007996520558117999	0.010592299174063874
7	76.83080797195434	0.00986638069152832	0.6564028508874086	512.0	{'C': 512.0}	8	0.6754426840633737	0.6391992551210428	0.6592920353982301	0.6463187325256291	0.6617749825296995	3.5831468912017113	0.0042038751933807786	0.012628554329380213
8	75.03369507789611	0.006989145278930664	0.6189500163040946	2048.0	{'C': 2048.0}	10	0.6838303821062441	0.667364990689013	0.6371681415929203	0.5281919850885368	0.5781504775215467	5.643393308620422	0.0004954562627276319	0.057938323254870264
9	68.97217049598694	0.006981182098388672	0.6506731261936927	8192.0	{'C': 8192.0}	9	0.6777726001863933	0.6657355679702048	0.6390312063344201	0.6474836905871388	0.623340321453529	0.7970626164974925	0.0012317349660275643	0.019255604899544088
10	65.36504216194153	0.006534147262573242	0.6179251874970886	32768.0	{'C': 32768.0}	11	0.6432898415657037	0.5311918063314711	0.63996273870517	0.6568033550792172	0.6184486373165619	4.300343397241512	0.0017222846748093244	0.04509413582453124
