	mean_fit_time	mean_score_time	mean_test_score	param_C	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	std_fit_time	std_score_time	std_test_score
0	2.084297275543213	0.011573600769042968	0.7307495225229422	0.03125	{'C': 0.03125}	3	0.7369524697110904	0.7257914338919925	0.7105263157894737	0.733690587138863	0.7467971115769858	0.0798924505319773	0.003201492696342398	0.012151090027533108
1	5.069535541534424	0.011235761642456054	0.7306563562677598	0.125	{'C': 0.125}	4	0.7362534948741846	0.726024208566108	0.7072659524918491	0.733923578751165	0.7498252969951084	0.1468218972080107	0.003837457582683159	0.01398613810323378
2	17.376500606536865	0.01039276123046875	0.7309824381608981	0.5	{'C': 0.5}	1	0.7376514445479962	0.7250931098696461	0.7070330693991617	0.7353215284249767	0.7498252969951084	2.316606433936025	0.0026037493359090374	0.014329414298863898
3	64.12566723823548	0.008285760879516602	0.7309358550333069	2.0	{'C': 2.0}	2	0.7367194780987885	0.7267225325884544	0.7072659524918491	0.7348555452003728	0.7491264849755416	6.376940389901789	0.0017039948681800432	0.013840317609422156
4	81.86181635856629	0.009218883514404298	0.7306097731401686	8.0	{'C': 8.0}	5	0.733224603914259	0.7264897579143389	0.7077317186772241	0.7374184529356943	0.7481947356161193	2.6647664851591406	0.0015844344805764192	0.0134375856190529
5	89.6692530155182	0.009667634963989258	0.7262309591465971	32.0	{'C': 32.0}	6	0.7204100652376515	0.7250931098696461	0.7030740568234746	0.7381174277726001	0.74446773817843	0.6340692291672148	0.0021210015890016	0.014458737816059905
6	90.91042275428772	0.008747577667236328	0.6877532957562771	128.0	{'C': 128.0}	7	0.6230195712954334	0.7067039106145251	0.6911970190964136	0.7150512581547064	0.7027719543442814	2.057829520299208	0.0011199318017038006	0.03325888655669836
7	87.40852913856506	0.008878660202026368	0.6797875809381841	512.0	{'C': 512.0}	8	0.711789375582479	0.6790037243947858	0.6732650209594784	0.6894221808014911	0.645469368739809	1.5017516783497755	0.0018463971576170115	0.021621150113526506
8	90.75599918365478	0.008910226821899413	0.6469464759863978	2048.0	{'C': 2048.0}	9	0.6640260950605779	0.6599162011173184	0.6420586865393573	0.6554054054054054	0.6133240158397391	1.6804699256074171	0.002333843764514124	0.018361494415730296
9	94.61556158065795	0.009826755523681641	0.6224903340010248	8192.0	{'C': 8192.0}	11	0.5834109972041006	0.5726256983240223	0.6390312063344201	0.6602982292637465	0.6571162357325879	4.631038088827462	0.0018378286157288857	0.03719176017084229
10	88.78263220787048	0.00760502815246582	0.6431266595239205	32768.0	{'C': 32768.0}	10	0.5934296365330848	0.6699255121042831	0.5901257568700512	0.6824324324324325	0.679711157698579	6.0757628914045805	0.0010878352012438984	0.04214221451586104
