	mean_fit_time	mean_score_time	mean_test_score	param_C	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	std_fit_time	std_score_time	std_test_score
0	1.8245299816131593	0.013013267517089843	0.7318675175851307	0.03125	{'C': 0.03125}	6	0.750232991612302	0.7195065176908753	0.7158826269212856	0.7371854613233924	0.7365478686233403	0.06714820028851391	0.0012031243560779567	0.012615822495499196
1	4.139705944061279	0.009187698364257812	0.7329389295197279	0.125	{'C': 0.125}	5	0.7486020503261882	0.720903165735568	0.7144853283651607	0.739049394221808	0.741672490100163	0.08005437182473153	0.002485036952909826	0.012995208745633592
2	13.074749183654784	0.011241340637207031	0.7336376764335958	0.5	{'C': 0.5}	4	0.7495340167753961	0.7216014897579144	0.712156497438286	0.7425442684063374	0.7423713021197298	0.34959411563798654	0.0027692245342900027	0.014245314452202085
3	47.933110094070436	0.010140609741210938	0.7344295896026459	2.0	{'C': 2.0}	1	0.7493010251630942	0.722998137802607	0.7123893805309734	0.7432432432432432	0.7442348008385744	2.8434466792307975	0.0024437830594579513	0.014223022030741155
4	68.0296549320221	0.007783365249633789	0.7340569245819164	8.0	{'C': 8.0}	3	0.7490680335507922	0.722998137802607	0.7114578481602236	0.7427772600186393	0.7440018634987189	0.3602174975453847	0.0005438955083522132	0.014375899400176822
5	75.05823144912719	0.007925796508789062	0.73419667396469	32.0	{'C': 32.0}	2	0.750232991612302	0.726024208566108	0.7098276665114113	0.7409133271202236	0.7440018634987189	0.9793767401173549	0.0005966571807006491	0.014553846790911864
6	76.40914220809937	0.006945085525512695	0.7051288023477896	128.0	{'C': 128.0}	7	0.7357875116495806	0.6864525139664804	0.6970190964136004	0.6917520969245107	0.7146517586769159	0.9255122808089915	0.00053466156886709	0.018022195201895786
7	76.90128211975097	0.008285856246948243	0.6071179018959333	512.0	{'C': 512.0}	11	0.5941286113699907	0.6210428305400373	0.544480670703307	0.6486486486486487	0.6273002562310739	0.9642739296789175	0.0013629194819102068	0.0358278905794885
8	77.82094392776489	0.008739042282104491	0.6328317883262682	2048.0	{'C': 2048.0}	9	0.6705498602050326	0.604050279329609	0.6020027945971123	0.6134669151910531	0.6741206615420452	0.9273175142519344	0.0017914245842442227	0.032499581180815286
9	77.10316305160522	0.007943344116210938	0.6312945451157591	8192.0	{'C': 8192.0}	10	0.630475302889096	0.6159217877094972	0.628085700978109	0.5994874184529357	0.6825064057768461	0.9426896521285274	0.0008884207915000802	0.027861111183385714
10	72.9950005531311	0.007148456573486328	0.6554711883355848	32768.0	{'C': 32768.0}	8	0.6936160298229264	0.6031191806331471	0.6292501164415464	0.6679869524697111	0.6834381551362684	4.184490919250999	0.001420563731183673	0.03412699590884841
