	mean_fit_time	mean_score_time	mean_test_score	param_C	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	std_fit_time	std_score_time	std_test_score
0	0.7745412349700928	0.015541791915893555	0.6371174360646574	0.03125	{'C': 0.03125}	3	0.6675209692451072	0.6163873370577281	0.6341406613879832	0.6295433364398881	0.6380153738644304	0.06281755267041424	0.005992546610874657	0.0168587518814459
1	1.4666193962097167	0.008455705642700196	0.6370708529370662	0.125	{'C': 0.125}	4	0.668219944082013	0.6156890130353817	0.6329762459245459	0.6311742777260019	0.6373165618448637	0.0452320778433636	0.0011097741328593266	0.01719881513451302
2	4.045706176757813	0.009438562393188476	0.6372106023198397	0.5	{'C': 0.5}	2	0.6670549860205033	0.6166201117318436	0.6334420121099208	0.6316402609506058	0.6373165618448637	0.10632629207545005	0.0010505865318873168	0.016491548863132557
3	19.39041395187378	0.010695838928222656	0.6372571854474309	2.0	{'C': 2.0}	1	0.6670549860205033	0.6170856610800745	0.632510479739171	0.6321062441752097	0.6375494991847193	2.4180045981943943	0.007062733371671887	0.016394508444679955
4	22.532214212417603	0.0066414356231689455	0.6366516047887455	8.0	{'C': 8.0}	5	0.6668219944082013	0.6159217877094972	0.632510479739171	0.6309412861136999	0.6370836245050081	0.7303034333578678	0.0017088981416672003	0.016672589396313713
5	21.787002992630004	0.006203651428222656	0.611543299017096	32.0	{'C': 32.0}	6	0.6423578751164958	0.5945065176908753	0.6059618071727992	0.6092730661696178	0.605637083624505	0.3157868676305385	0.0005424058411029843	0.016191639655183564
6	21.77608585357666	0.007571792602539063	0.5386872874644804	128.0	{'C': 128.0}	7	0.5698974836905871	0.5547020484171322	0.5321378667908709	0.49137931034482757	0.5453063126019101	0.3806285491120621	0.00368610902562009	0.026662369864756327
7	22.063666009902953	0.007553243637084961	0.5146038104998369	512.0	{'C': 512.0}	11	0.5549860205032618	0.5090782122905028	0.5344666977177457	0.456430568499534	0.5180526438388073	0.9433221393890906	0.0015352258402034525	0.033015896811191485
8	24.123112678527832	0.006187582015991211	0.5213117808729678	2048.0	{'C': 2048.0}	10	0.5179403541472507	0.5160614525139665	0.5407545412203074	0.5288909599254427	0.5029117167481947	0.2788915549210006	0.0006218565833482485	0.012751276422644396
9	22.949363422393798	0.006577110290527344	0.5262961755252248	8192.0	{'C': 8192.0}	8	0.5452003727865797	0.5307262569832403	0.5365626455519329	0.5235321528424977	0.4954577218728162	0.6755872254940275	0.001297480379191517	0.016975651607575346
10	21.392357778549194	0.006030654907226563	0.5255508454837657	32768.0	{'C': 32768.0}	9	0.543336439888164	0.5160614525139665	0.5335351653469959	0.5191053122087604	0.5157232704402516	1.444723634458904	0.0012454699462601643	0.0110289545125579
