	mean_fit_time	mean_score_time	mean_test_score	param_C	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	std_fit_time	std_score_time	std_test_score
0	0.4556992530822754	0.009675931930541993	0.632039875157218	0.03125	{'C': 0.03125}	5	0.6570363466915191	0.6154562383612663	0.628551467163484	0.6269804287045666	0.632191940368041	0.025017548261707857	0.005486938276015257	0.013693698286767603
1	0.8432750701904297	0.004944896697998047	0.6327386220710859	0.125	{'C': 0.125}	4	0.6579683131407269	0.6147579143389199	0.6294829995342338	0.6281453867660765	0.6333566270673189	0.04292347521499239	0.0009762372932006799	0.014084777395188562
2	2.569141674041748	0.004708385467529297	0.6329715377090418	0.5	{'C': 0.5}	2	0.6572693383038211	0.6149906890130353	0.6311131811830462	0.6279123951537745	0.6335895644071745	0.28008960234299546	0.0005389109392632673	0.013734043698320776
3	9.830133867263793	0.004774236679077148	0.6329249545814506	2.0	{'C': 2.0}	3	0.6568033550792172	0.6147579143389199	0.6311131811830462	0.6279123951537745	0.6340554390868857	0.7401535350473014	0.0008491585758854159	0.013637534382220118
4	14.409512090682984	0.0050624370574951175	0.6331578702194065	8.0	{'C': 8.0}	1	0.6579683131407269	0.6147579143389199	0.6304145319049836	0.6276794035414726	0.634987188446308	0.25779608807992244	0.0005887154760636475	0.014106719086442517
5	15.461666774749755	0.004593896865844727	0.6129873759724228	32.0	{'C': 32.0}	6	0.6395619757688723	0.5938081936685289	0.615742897065673	0.6074091332712023	0.608432331702772	0.32726702167371163	0.0003217257233324797	0.01505649335917403
6	15.949938821792603	0.004875040054321289	0.5472585829412587	128.0	{'C': 128.0}	7	0.5687325256290774	0.5344506517690876	0.5533302282254309	0.5344827586206896	0.5453063126019101	0.1729666474276176	0.0006715147481569669	0.01287611577074566
7	17.65717363357544	0.005301189422607422	0.5309079051567522	512.0	{'C': 512.0}	8	0.5475302889095992	0.539804469273743	0.5528644620400559	0.4988350419384902	0.515490333100396	0.402508008671761	0.0004669807615608296	0.02051136561664349
8	16.285509634017945	0.005446624755859375	0.5209856989798295	2048.0	{'C': 2048.0}	9	0.5226001863932899	0.5356145251396648	0.5128085700978109	0.5205032618825722	0.5133938970416958	0.2069709929750364	0.0008552216259344245	0.008264083834030248
9	15.747941303253175	0.0044116973876953125	0.5023058648157638	8192.0	{'C': 8192.0}	10	0.5067567567567568	0.48463687150837986	0.5228225430833722	0.4685461323392358	0.528767761472164	0.4224481535562854	0.00048259079588509597	0.022771446620895534
10	14.374453783035278	0.0042816162109375	0.49541156193226815	32768.0	{'C': 32768.0}	11	0.5032618825722274	0.5167597765363129	0.4769445738239404	0.4743709226467847	0.5057069648264617	0.9228219305231361	0.0005525884268168954	0.016776510917293465
