	mean_fit_time	mean_score_time	mean_test_score	param_C	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	std_fit_time	std_score_time	std_test_score
0	0.8208648681640625	0.010758638381958008	0.6301765500535706	0.03125	{'C': 0.03125}	2	0.6586672879776329	0.6045158286778398	0.6355379599441081	0.6183597390493942	0.63382250174703	0.0748836813530476	0.0031085753033435635	0.018176692696636024
1	1.7874670505523682	0.00859384536743164	0.6305492150743001	0.125	{'C': 0.125}	1	0.6579683131407269	0.6049813780260708	0.6341406613879832	0.619291705498602	0.6363848124854414	0.09006784948590614	0.0021707844819963016	0.017772526364123253
2	5.542095470428467	0.008986091613769532	0.6301299669259794	0.5	{'C': 0.5}	3	0.657735321528425	0.6049813780260708	0.631578947368421	0.6202236719478099	0.6361518751455858	0.31191652451834195	0.0021637860409511904	0.017499166564879733
3	17.070297145843504	0.00739140510559082	0.6300833837983882	2.0	{'C': 2.0}	4	0.6582013047530288	0.6059124767225326	0.6306474149976712	0.6204566635601119	0.6352201257861635	0.5212655305172709	0.0006153245777703141	0.017287519085235396
4	18.02560338973999	0.007435989379882812	0.6296175525224763	8.0	{'C': 8.0}	5	0.6595992544268406	0.6045158286778398	0.631578947368421	0.6164958061509785	0.6359189378057303	0.336322544921159	0.0009772405165933804	0.018680272454991074
5	18.739541006088256	0.007597780227661133	0.5892765640285089	32.0	{'C': 32.0}	6	0.6244175209692451	0.5521415270018621	0.5915230554261761	0.5834109972041006	0.5949219659911483	0.155213386931806	0.0008210168647511236	0.023176017501341323
6	19.168350505828858	0.007523250579833984	0.5350538035123679	128.0	{'C': 128.0}	7	0.5535880708294502	0.5488826815642458	0.5384257102934327	0.5090866728797764	0.5252737013743303	0.211705658638394	0.000867195954047853	0.016222487832505655
7	18.860563850402833	0.007027721405029297	0.5228956072110682	512.0	{'C': 512.0}	10	0.5219012115563839	0.5125698324022346	0.54052165812762	0.516775396085741	0.522711390635919	0.026438311251821917	0.00037968425135972826	0.009548554700712872
8	18.758519887924194	0.007225131988525391	0.5155820561792519	2048.0	{'C': 2048.0}	11	0.5426374650512582	0.48091247672253257	0.5270144387517466	0.5158434296365331	0.5115303983228512	0.13572280451068514	0.0007921910646122348	0.02040423694470362
9	18.822729349136353	0.007524299621582031	0.5269017561839102	8192.0	{'C': 8192.0}	9	0.5307548928238583	0.5458566108007449	0.5020959478341872	0.5528890959925443	0.5029117167481947	0.17233062367616409	0.0009669435929863217	0.021167664100423905
10	17.878661251068117	0.006436777114868164	0.5302091582428844	32768.0	{'C': 32768.0}	8	0.5608108108108109	0.5216480446927374	0.5305076851420587	0.5253960857409133	0.512695085022129	1.046558606256919	0.0009681614272495038	0.016367371524969105
